message,IsSpam,url_count,email_count,phone_count,len
just buy a pizza. meat lovers or supreme. u get to pick.,0,0,0,0,56
"ya, told..she was asking wats matter?",0,0,0,0,37
"dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",0,0,0,0,124
free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates www.getzed.co.uk pobox 36504 w45wq norm150p/tone 16+,1,0,0,0,158
shall i send that exe to your mail id.,0,0,0,0,38
nope watching tv at home... not going out. v bored...,0,0,0,0,53
don know..wait i will check it.,0,0,0,0,31
"good afternoon on this glorious anniversary day, my sweet j !! i hope this finds you happy and content, my prey. i think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... you cougar-pen",0,0,0,0,224
guess what! somebody you know secretly fancies you! wanna find out who it is? give us a call on from landline datebox1282essexcm61xn 150p/min 18,1,0,0,1,144
we still on for tonight?,0,0,0,0,24
may i call you later pls,0,0,0,0,24
hasn't that been the pattern recently crap weekends?,0,0,0,0,52
i have a sore throat. it's scratches when i talk,0,0,0,0,48
yes da. any plm at ur office,0,0,0,0,28
are you not around or just still asleep? :v,0,0,0,0,43
"lol you forgot it eh ? yes, i'll bring it in babe",0,0,0,0,49
"its good, we'll find a way",0,0,0,0,26
can not use foreign stamps in this country. good lecture .,0,0,0,0,58
yup bathe liao...,0,0,0,0,17
happy new year my no.1 man,0,0,0,0,26
"oh mr sheffield! you wanna play that game, okay. you're the boss and i'm the nanny. you give me a raise and i'll give you one!!",0,0,0,0,127
zoe it just hit me 2 im fucking shitin myself il defo try my hardest 2 cum 2morow luv u millions lekdog,0,0,0,0,103
"hello baby, did you get back to your mom's ? are you setting up the computer now ? filling your belly ? how goes it loverboy ? i miss you already ... *sighs*",0,0,0,0,157
"no my blankets are sufficient, thx",0,0,0,0,34
"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) gud nyt",0,0,0,0,128
"edison has rightly said, \a fool can ask more questions than a wise man can answer\"" now you know why all of us are speechless during viva.. gm",0,0,0,0,143
they just talking thats it de. they wont any other.,0,0,0,0,51
today am going to college so am not able to atten the class.,0,0,0,0,60
i'm in class. will holla later,0,0,0,0,30
easy ah?sen got selected means its good..,0,0,0,0,41
mmm thats better now i got a roast down me! iåõd b better if i had a few drinks down me 2! good indian?,0,0,0,0,103
"we know someone who you know that fancies you. call to find out who. pobox 6, ls15hb 150p",1,0,0,1,89
"come round, it's . ",0,0,0,0,19
"do 1 thing! change that sentence into: \because i want 2 concentrate in my educational career im leaving here..\""""",0,0,0,0,114
"1000's flirting now! txt girl or bloke & ur name & age, eg girl zoe 18 to 8007 to join and get chatting!",1,0,0,0,104
i walked an hour 2 c u! doesnåõt that show i care y wont u believe im serious?,0,0,0,0,78
18 days to euro2004 kickoff! u will be kept informed of all the latest news and results daily. unsubscribe send get euro stop to 83222.,1,0,0,0,135
are you available for soiree on june 3rd?,0,0,0,0,41
do u noe wat time e place dat sells 4d closes?,0,0,0,0,46
"i got another job! the one at the hospital doing data analysis or something, starts on monday! not sure when my thesis will got finished",0,0,0,0,136
jay's getting really impatient and belligerent,0,0,0,0,46
hiya comin 2 bristol 1 st week in april. les got off + rudi on new yrs eve but i was snoring.they were drunk! u bak at college yet? my work sends ink 2 bath.,0,0,0,0,157
i'm at work. please call,0,0,0,0,24
then u drive lor.,0,0,0,0,17
ard 515 like dat. y?,0,0,0,0,20
tell me they're female :v how're you throwing in? we're deciding what all to get now,0,0,0,0,84
eastenders tv quiz. what flower does dot compare herself to? d= violet e= tulip f= lily txt d e or f to 84025 now 4 chance 2 win å£100 cash wkent/150p16+,1,0,0,0,153
i'm working technical support :)voice process.networking field.,0,0,0,0,63
i might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,0,0,0,0,155
ok. not sure what time tho as not sure if can get to library before class. will try. see you at some point! have good eve.,0,0,0,0,122
we have new local dates in your area - lots of new people registered in your area. reply date to start now! 18 only www.flirtparty.us replys150,1,0,0,0,143
"that's fine, i'll bitch at you about it later then",0,0,0,0,50
no my mum went 2 dentist.,0,0,0,0,25
once free call me sir. i am waiting for you.,0,0,0,0,44
meeting u is my work. . . tel me when shall i do my work tomorrow,0,0,0,0,65
someone u know has asked our dating service 2 contact you! cant guess who? call now all will be revealed. po box385 m6 6wu,1,0,0,1,122
jus finish bathing...,0,0,0,0,21
"alright, i'll make sure the car is back tonight",0,0,0,0,47
urgent! we are trying to contact u. todays draw shows that you have won a å£800 prize guaranteed. call from land line. claim c52. valid12hrs only,1,0,0,1,145
dear u've been invited to xchat. this is our final attempt to contact u! txt chat to 86688,1,0,0,0,90
lul im gettin some juicy gossip at the hospital. two nurses are talking about how fat they are gettin. and one thinks shes obese. oyea.,0,0,0,0,135
aight ill get on fb in a couple minutes,0,0,0,0,39
oi. ami parchi na re. kicchu kaaj korte iccha korche na. phone ta tul na. plz. plz.,0,0,0,0,83
where can download clear movies. dvd copies.,0,0,0,0,44
"yep, by the pretty sculpture",0,0,0,0,28
convey my regards to him,0,0,0,0,24
me too watching surya movie only. . .after 6 pm vijay movie pokkiri,0,0,0,0,67
you tell what happen dont behave like this to me. ok no need to say,0,0,0,0,67
can u get pic msgs to your phone?,0,0,0,0,33
send to someone else :-),0,0,0,0,24
wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,0,0,0,0,119
for me the love should start with attraction.i should feel that i need her every time around me.she should be the first thing which comes in my thoughts.i would start the day and end it with her.she should be there every time i dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.i would cry for her.will give all my happiness and take all her sorrows.i will be ready to fight with anyone for her.i will be in love when i will be doing the craziest things for her.love will be when i don't have to proove anyone that my girl is the most beautiful lady on the whole planet.i will always be singing praises for her.love will be when i start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.i would like to say a lot..will tell later..,0,0,0,0,910
"fr'ndship is like a needle of a clock. though v r in d same clock, v r nt able 2 met. evn if v meet,itz only 4few seconds. bt v alwys stay conected. gud 9t;-)",0,0,0,0,158
i don't think he has spatula hands!,0,0,0,0,35
you can never do nothing,0,0,0,0,24
you are awarded a sipix digital camera! call from landline. delivery within 28days. t cs box177. m221bp. 2yr warranty. 150ppm. 16 . p på£3.99,1,0,0,1,141
goodmorning today i am late for  &lt;decimal&gt; min.,0,0,0,0,53
win urgent! your mobile number has been awarded with a å£2000 prize guaranteed call from land line. claim 3030 valid 12hrs only 150ppm ,1,0,0,1,135
please da call me any mistake from my side sorry da. pls da goto doctor.,0,0,0,0,72
where r we meeting?,0,0,0,0,19
"well the weather in cali's great. but its complexities are great. you need a car to move freely, its taxes are outrageous. but all in all its a great place. the sad part is i missing home.",0,0,0,0,188
now only i reached home. . . i am very tired now. . i will come tomorro,0,0,0,0,71
ryder unsold.now gibbs.,0,0,0,0,23
dear subscriber ur draw 4 å£100 gift voucher will b entered on receipt of a correct ans. when was elvis presleys birthday? txt answer to 80062,1,0,0,0,142
don't fret. i'll buy the ovulation test strips and send them to you. you wont get them til like march. can you send me your postal address.u'll be alright.okay.,0,0,0,0,160
no gifts!! you trying to get me to throw myself off a cliff or something?,0,0,0,0,73
been up to ne thing interesting. did you have a good birthday? when are u wrking nxt? i started uni today.,0,0,0,0,106
you busy or can i come by at some point and figure out what we're doing tomorrow,0,0,0,0,80
"yeah go on then, bored and depressed sittin waitin for phone to ring... hope the wind drops though, scary",0,0,0,0,105
black shirt n blue jeans... i thk i c ì_...,0,0,0,0,43
aiyah sorry lor... i watch tv watch until i forgot 2 check my phone.,0,0,0,0,68
message important information for o2 user. today is your lucky day! 2 find out why log onto there is a fantastic surprise awaiting you,1,1,0,0,134
on hen night. going with a swing,0,0,0,0,32
"good afternoon, my love. how goes your day ? what are you up to ? i woke early and am online waiting for you ... hmmm ... italian boy is online i see . *grins*",0,0,0,0,159
from someone not to smoke when every time i've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,0,0,0,0,140
no you'll just get a headache trying to figure it out. u can trust me to do the math. i promise. o:-),0,0,0,0,101
s s..first time..dhoni rocks...,0,0,0,0,31
ok ill tell the company,0,0,0,0,23
"awesome, think we can get an 8th at usf some time tonight?",0,0,0,0,58
so that means you still think of teju,0,0,0,0,37
"no i'm good for the movie, is it ok if i leave in an hourish?",0,0,0,0,61
no no:)this is kallis home ground.amla home town is durban:),0,0,0,0,60
so lets make it saturday or monday as per convenience.,0,0,0,0,54
hey... what time is your driving on fri? we go for evaluation on fri?,0,0,0,0,69
"1 you have won a å£2,000 price! to claim, call.",1,0,0,2,47
i'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,0,0,0,0,72
"bored of speed dating? try speedchat, txt speedchat to 80155, if you don't like em txt swap and get a new chatter! chat80155 pobox36504w45wq 150p/msg rcd 16",1,0,0,0,156
cancel cheyyamo?and get some money back?,0,0,0,0,40
do you want 750 anytime any network mins 150 text and a new video phone for only five pounds per week call now or reply for delivery tomorrow,1,0,0,1,141
ok.ok ok..then..whats ur todays plan,0,0,0,0,36
good morning princess! how are you?,0,0,0,0,35
aiyar sorry lor forgot 2 tell u...,0,0,0,0,34
for taking part in our mobile survey yesterday! you can now have 500 texts 2 use however you wish. 2 get txts just send txt to 80160 t&c www.txt43.com 1.50p,1,0,0,0,156
not tonight mate. catching up on some sleep. this is my new number by the way. ,0,0,0,0,79
"height of \oh shit....!!\"" situation: a guy throws a luv letter on a gal but falls on her brothers head whos a gay",0,0,0,0,114
ur hmv quiz cash-balance is currently å£500 - to maximize ur cash-in now send hmv1 to 86688 only 150p/msg,1,0,0,0,105
"so check your errors and if you had difficulties, do correction.",0,0,0,0,64
howz pain?hope u r fine..,0,0,0,0,25
"sorry, i'll call later",0,0,0,0,22
good morning princess! how are you?,0,0,0,0,35
"as i entered my cabin my pa said, '' happy b'day boss !!''. i felt special. she askd me 4 lunch. after lunch she invited me to her apartment. we went there.",0,0,0,0,156
u wake up already? thanx 4 e tau sar piah it's quite nice.,0,0,0,0,58
k do i need a login or anything,0,0,0,0,31
dont forget you can place as many free requests with 1stchoice.co.uk as you wish. for more information call.,1,0,0,1,108
lol ... no just was busy,0,0,0,0,24
what * u wearing?,0,0,0,0,17
message:some text missing* sender:name missing* *number missing *sent:date missing *missing u a lot thats y everything is missing sent via fullonsms.com,0,0,0,0,152
oh:)as usual vijay film or its different?,0,0,0,0,41
i don't know u and u don't know me. send chat to 86688 now and let's find each other! only 150p/msg rcvd. hg/suite342/2lands/row/w1j6hl ldn. 18 years or over.,1,0,0,0,158
